Matricule,Année,PriorityStrategique,Description,Ponderation,IndicateurResultat,Resultat,Commentaire
00314,2023,Responsabilité Sociétale d'Entreprise,La numérisation sera mise en place pour enregistrer les évènements (entrées/sorties) dans les locaux des serveurs afin de supprimer l'utilisation des papaiers et minimiser l'utilisation des toners d'encre,15,"Les locaux (RG00, RG01, local TA et NOS) seront équipés d'un système de journalisation digital d'ici octobre 2023",0,"Numérisation du logbook sur forms effectuée
diffusion et sensibilisation des utilisateurs à planifier, ainsi que l'ajout d'un contrôle d'accès sur les 2 locaux principaux TA et NOS"
00314,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00314,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00314,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00315,2023,Robustesse Opérationnelle,L'outil de ticketing AOCC sera utilisé efficacement par l'équipe AOCC,20,Un atelier d'utilisation effectué (septembre),0,
00315,2023,Robustesse Opérationnelle,Le taux des indicateurs de performances des activités du services support respectera les SLA suivant la procédure de gestion des incidents en vigueur,20,Zéro création de ticket non conforme 100% des tickets respecte le temps de prise en charge,0,
00315,2023,Robustesse Opérationnelle,Inculquer la cuture cyber pour réduire les risques liés de la cybersécurité,20,Une sensibilisation AOS effectuée pour les agents opérant sur les comptoirs,0,
00315,2023,Robustesse Opérationnelle,,0,,0,
00315,2023,Performance Financière,Le nombre de PC acheté sera réduit en privilégiant les réattribution des PC retournés,30,3 PC réattribués retournés,0,
00315,2023,Performance Financière,,0,,0,
00315,2023,Performance Financière,,0,,0,
00315,2023,Performance Financière,,0,,0,
00315,2023,Responsabilité Sociétale d'Entreprise,Réduire l'impact de l'IT sur l'environnement à travers la sobriété numériqu,5,Une sensibilisation effectuée (Décembre),0,
00315,2023,Responsabilité Sociétale d'Entreprise,Une bonne action sociale sera accomplie dans le communauté d'Ivato,5,Une action réalisée dans l'année,0,
00315,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00315,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00318,2023,Robustesse Opérationnelle,Mise en place des nouveaux contrats de maintenance,25,"Atteint si les contrats de maintenance suivants sont effectifs : 
- Chaussée aéronautique TNR pour Août 2023 
- Auvent, Baobab TC et caniveau Nosy Be pour pour fin 1er semestre 2023",0,
00318,2023,Robustesse Opérationnelle,Assurer la disponibilité des infrastructures et équipements dans son périmètre,25,"Atteint si le taux de disponibilité moyen est > 95% sur l'année pour les infrastructures suivants:
- Piste d'envol pour les deux sites : TNR et Nos
- Tarmac 1 et 2 pour TNR , TRM NOS",0,
00318,2023,Robustesse Opérationnelle,Limité les incidents majeurs au sein de l'aéroport,15,Atteint si aucun incident majeur dans le périmètre d'intervention de la maintenance Ravinala n'impacte des biens ou des personnes,0,
00318,2023,Robustesse Opérationnelle,,0,,0,
00318,2023,Performance Financière,"Mise en place d'un contrat cadre pour les achats des PDR : serrure, peinture, concertina, ciment, …",15,Atteint si un ou des contrats cadres sont en place pour permettre l'achat de 35% du montant prévisionnel de pièces de rechanges de son service - OPEX B23,0,
00318,2023,Performance Financière,Respect de la plannification des dépenses en OPEX,10,atteint si le taux de respect mensuel suivant le planning de dépense de son service est supérieur à 75%,0,
00318,2023,Performance Financière,,0,,0,
00318,2023,Performance Financière,,0,,0,
00318,2023,Responsabilité Sociétale d'Entreprise,Diminution de la consommation Energetique,10,"Atteint si un plan d'action validé par la Direction Ravinala, par rapport à la diminution des consommations énérgetiques est mise en place",0,
00318,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00318,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00318,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00319,2023,Robustesse Opérationnelle,"Superviser l’activités des prestataires suivant le cahier de charges 
Vérification des travaux de sous-traitant et suivi maintenance préventive par rapport au contrat",20,"Respect planning 
Taux de réalisation des maintenances préventives 100%",0,
00319,2023,Robustesse Opérationnelle,Clôture des FNAs liées au service,10,Clôture à 80 % des FNA,0,
00319,2023,Robustesse Opérationnelle,Certification ISO 27001,15,Disponibilité bases de donnée équipement CFA,0,
00319,2023,Robustesse Opérationnelle,Prise en main des équipements Electromanique durant les iterims,15,Taux de disponibilité des équipements à 95% durant les interims,0,
00319,2023,Performance Financière,Assurer une économie de 5% sur le budget de service pour la réalisation des tâches,10,Economie de 18% durant l'année 2023,0,
00319,2023,Performance Financière,"Garantir la disponibilité des PDR et stock de securité (Consommables,etc..) : Identification des PDR stratégique et constitution des stock",15,"0 arrêt pour non disponibilité des PDR
Sans rupture des stock de securité et PDR",0,
00319,2023,Performance Financière,,0,,0,
00319,2023,Performance Financière,,0,,0,
00319,2023,Responsabilité Sociétale d'Entreprise,"- Garantir la qualité des travaux de Maintence (propreté durant et après les interventions) et éviter l'emission de nuisances sonores (bruits, alarmes, ..)",8,0 réclamation par rapport à la propreté et /ou nuisances (sonore) pendant et après les travaux,0,
00319,2023,Responsabilité Sociétale d'Entreprise,- Garantir la Sécurité des intervenants (Maintenance Interne et sous traitants) durant les opérations de Maintenance : port d'EPIs et application des régles de sécurité,8,0 accidents de travail,0,
00319,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00319,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00325,2023,Robustesse Opérationnelle,"DISPONIBILITE DES DIVERS EQUIPEMENTS
OPTIMISATION DES OUVERTURES ET FERMETURES DES EQUIPEMENTS D'ACCES",10,"RAPPORT D'ACTIVATION ET DES DESACTIVATION DES EQUIPEMENTS DIVERS
DISPONIBILITES DES INFORMATIONS SUR L'UTILISATION DES EQUIPEMENTS D'ACCES",0,
00325,2023,Robustesse Opérationnelle,"COORDINATION DES ACTIVITES ENTRE LES ENTITES EXTERNES, LES ORGANES INTERNES, CAS D'ANOMALIES",10,RAPPORTS D'ENREGISTREMENT DES TICKETS,0,
00325,2023,Robustesse Opérationnelle,"DISPONIBILITE DES RAPPORTS PERIODIQUES
SUPERVISION, SURVEILLANCE, GESTION DES DONNEES DU CCTV",20,"DISPONIBILITE DES ETATS PERIODIQUES SUIVANT LES DEADLINES FIXES:
- A CHAQUE FIN DE VACATION -> RAPPORT FIN DE VACATION
- FIN DE VACATION DE J7 DE LA SEMAINE OBSERVEE -> RAPPORT HEDBO
DISPONIBILITES DES DONNEES D'EXTRACTION ET DE VISIONNAGE à j+3",0,
00325,2023,Robustesse Opérationnelle,"FLUIDITE DES TRAITEMENTS DES PAX (ARRIVEE ET DEPART)
DISPONIBILITE DES INFORMATIONS DE PONCTUALITE",20,"DISPONIBILITE DES INFORMATIONS SUR LES TEMPS DE TRAITEMENTS ET D'ATTENTE DES PAX A CHAQUE FIN DE VACATION -> RAPPORT FIN DE VACATION
TOUS LES VOLS RETARDES AU DEPART SONT ASSOCIES A UN CODE RETARD DANS INFOPAX.",0,
00325,2023,Performance Financière,DISPONIBILITE DES INFORMATIONS ET SUIVI DES UTILISATIONS DES DIVERS EQUIPEMENTS MIS A DISPOSITION PAR RAVINALA,5,RAPPORT DE FIN DE VACATION,0,
00325,2023,Performance Financière,DISPONIBILITE DES INFORMATIONS ET SUIVI DES TEMPS D'UTILISATION DES BANQUES D'ENREGISTREMENT,5,COMPTE RENDU D'UTILISATION DES BANQUES D'ENREGISTREMENTS VALIDES (TNR) PAR LES COMPAGNIES AERIENNES ET TRANSMIS AU SERVICE FACTURATION,0,
00325,2023,Performance Financière,FIABILITE DES DONNEES DU TRAFIC REALISE,5,"LES DONNEES PAX, FRET ET LES MOUVEMENTS AVIONS SONT RENSEIGNES DANS INFOPAX CONFORMEMENT AUX MVT ET LDM .",0,
00325,2023,Performance Financière,OPTIMISATION DE L'UTILISATION DES RESSOURCES,5,TAUX D'UTILISATION HEBDOMADAIRE DES RESSOURCES,0,
00325,2023,Responsabilité Sociétale d'Entreprise,SUPERVISION DU FIRST BAG LAST BAG (FBLB)**,10,MISE EN MARCHE DU FBLB ET GESTION DES INFORMATIONS DE LIV. BAG. PAR L'AOCC,0,
00325,2023,Responsabilité Sociétale d'Entreprise,SUPERVISION DES FLIGHT INFORMATIONS DEPARTURE SYSTEM (FIDS) **,10,AFFICHAGE DES INFORMATIONS DE DEPART DE VOLS,0,
00325,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00325,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00327,2023,Robustesse Opérationnelle,DISPONIBILITE DES SAISONNIERS ET DES PROGRAMMES DE VOLS,15,"- LE SAISONNIER DISPONIBLE ET INTEGRE DANS INFOPAX A SAISON -1mois
- LA FEX TRANSMISE AUX PARTIES INTERESSEES A J-1 AVEC LES INFORMATIONS MISES A JOUR DE TOUS LES VOLS (REGULIERS ET IRREGULIERS) QUI OPERERONT SUR TNR",0,
00327,2023,Robustesse Opérationnelle,ALLOCATION OPTIMALE DES RESSOURCES PRIMAIRES ET SECONDAIRES,15,"- POSITIONNEMENT DES AVIONS REGULIERS EN CONTACT ET FAUX CONTACT
- REPARTITION DES BANQUES D'ENREGISTREMENT SUIVANT LES CRITERES DEFINIS DANS LES STANDARDS IATA",0,
00327,2023,Robustesse Opérationnelle,DISPONIBILITE DES RAPPORTS PERIODIQUES,10,"TRANSMISSION DES ETATS PERIODIQUES SUIVANT LES DEADLINES FIXES:
- j-1 -> POUR LA FEX JOURNALIER
- A CHAQUE FIN DE VACATION -> RAPPORT FIN DE VACATION
- J7 -> FEX HEBDO DE LA SEMAINE QUI SUIT
- FIN DE VACATION DE J7 DE LA SEMAINE OBSERVEE -> RAPPORT HEDBO
- 20 DU MOIS EN COURS -> PROGRAMME ACTUALISE DES VOLS ET ALLOCATION POUR LE MOIS SUIVANT",0,
00327,2023,Robustesse Opérationnelle,DISPONIBILITE DES INFORMATIONS DE PONCTUALITE,10,TOUS LES VOLS RETARDES AU DEPART SONT ASSOCIES A UN CODE RETARD DANS INFOPAX.,0,
00327,2023,Performance Financière,FIABILITE DES DONNEES DU TRAFIC REALISE,15,"LES DONNEES PAX, FRET ET LES MOUVEMENTS AVIONS SONT RENSEIGNES DANS INFOPAX CONFORMEMENT AUX MVT ET LDM .",0,
00327,2023,Performance Financière,OPTIMISATION DE L'UTILISATION DES RESSOURCES,15,TAUX D'UTILISATION HEBDOMADAIRE DES RESSOURCES,0,
00327,2023,Performance Financière,,0,,0,
00327,2023,Performance Financière,,0,,0,
00327,2023,Responsabilité Sociétale d'Entreprise,SUPERVISION DES FLIGHT INFORMATIONS DISPLAY SYSTEM (FIDS) **,10,AFFICHAGE DES INFORMATIONS DE DEPART DE VOLS,0,
00327,2023,Responsabilité Sociétale d'Entreprise,DISPONIBILITE DU PLANNING DE ROTATION MENSUEL DE L'EQUIPE SLOT,10,PLANNING DE ROTATION MENSUEL A JOUR,0,
00327,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00327,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00330,2023,Robustesse Opérationnelle,Reporting trafic aux différentes parties prenantes,35,"Eléments envoyés à chaque partie prenante (directions en interne, actionnaires, Ministère du Tourisme, ACI) sans un retard supérieur à 2 jours ouvrables ni erreur matérielle",0,
00330,2023,Robustesse Opérationnelle,Suivi des OPEX,35,"Eléments envoyés mensuellement à chaque direction 3 jours ouvrables après la clôture mensuelle et sans erreur matérielle ;

Une séance de travail réalisée avec la DOP et la DTE 2 jours ouvrables après l'envoi des suivis OPEX (sauf indisponibilité des directions).",0,
00330,2023,Robustesse Opérationnelle,Suivi de la consommation de carburants (GALANA) et d'eau et électricité (JIRAMA),5,Suivi mensuel envoyé au DAF 3 jours ouvrables après la clôture mensuelle,0,
00330,2023,Robustesse Opérationnelle,,0,,0,
00330,2023,Performance Financière,Contrôle des éléments de facturation et de comptabilité,8,Elements analysés et revus en 2 jours ouvrés dans 90% des cas,0,
00330,2023,Performance Financière,Contrôle physique des factures de redevances aéronautiques,8,6 vérifications ponctuelles des factures aéronautiques réalisées (via un sondage de 5 factures dont au moins une de Air Madagascar et une de Tsaradia),0,
00330,2023,Performance Financière,,0,,0,
00330,2023,Performance Financière,,0,,0,
00330,2023,Responsabilité Sociétale d'Entreprise,Engagement communautaire,5,Participation à 3 initiatives de mécenat organisées par Ravinala Airports,0,
00330,2023,Responsabilité Sociétale d'Entreprise,Promotion de Ravinala Airports,5,Organisation d'une activité de sensibilisation dans un lycée situé aux alentours de Ravinala Airports pour faire connaître Ravinala Airports et mon métier,0,
00330,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00330,2023,Responsabilité Sociétale d'Entreprise,,0,,0,
00331,2023,Robustesse Opérationnelle,Dresser une historique d'interventions des BHS arrévée et Départ et proposer une amélioration du plan de maintenance pour garantir leur disponibilité,25,Disponibilité des BHS à 96%,0,
00331,2023,Robustesse Opérationnelle,"Superviser l'activité des prestataires.
Vérification des travaux de sous-traitant et suivi maintenance préventive par rapport au contrat",15,Mise en place d'un calendrier d'intervention des sous-traitants.,0,
00331,2023,Robustesse Opérationnelle,Pilotage des FNA du service EEA,10,Clôture à 80% au 01/12/23,0,
00331,2023,Robustesse Opérationnelle,Ticketing AOCC,10,Attribution de BI dans la GMAO à chaque Ticket et clôture à 80% au 01/12/23,0,
